log,tiempo,nivel,proveedor,event_id,tarea,mensaje,categoria,url_busqueda
Application,2026-08-16T01:11:42.6816126Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: DPTF TIME 179489 ms

DPTF Build Version:  8.7.10700.22502
DPTF Build Date:  Jul 23 2021 16:15:15
Source File:  C:\jenkins\workspace\dptf\Src\DPTF\Sources\Manager\WorkItem.cpp @ line 208
Executing Function:  WorkItem::writeWorkItemErrorMessagePolicy
Message:  Unhandled exception caught during execution of work item
Framework Event:  PolicyPassiveTableChanged [58]
Policy:  Passive Policy 2 [1]
Exception Function:  Policy::executePolicyPassiveTableChanged
Exception Text:  
Failed to set temperature thresholds: Could not set one or both temperature thresholds.",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
System,2026-08-16T01:09:00.3180050Z,2,Service Control Manager,7000,,"El servicio AntiSuspensionService no pudo iniciarse debido al siguiente error: 
El servicio no respondi a tiempo a la solicitud de inicio o de control.",general,https://www.bing.com/search?q=Windows%20Event%20ID%207000%20Service%20Control%20Manager
System,2026-08-16T01:09:00.3180050Z,2,Service Control Manager,7009,,Se agot el tiempo de espera (45000 ms) para la conexin con el servicio AntiSuspensionService.,general,https://www.bing.com/search?q=Windows%20Event%20ID%207009%20Service%20Control%20Manager
Application,2026-08-16T01:08:57.3125432Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14115 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3123083Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14115 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3122400Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14115 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3119678Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14115 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3118594Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14114 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3116790Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14114 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3114982Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14114 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3113941Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14114 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3113172Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14114 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3112477Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14114 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3111742Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14114 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3110849Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14114 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3110281Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14114 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3109733Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14114 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3109202Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14114 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3108652Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14113 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3108088Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14113 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3107229Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14113 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3106118Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14113 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3105613Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14113 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3105108Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14113 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3104363Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14113 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3100267Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14113 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3099740Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14113 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3099200Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14113 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3098486Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14112 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3097962Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14112 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3097415Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14112 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3096901Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14112 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3096378Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14112 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3095873Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14112 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3095358Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14112 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.3094373Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 14112 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-16T01:08:57.0346257Z,2,DPTF,17,,"ESIF(8.7.10700.22502) TYPE: ERROR MODULE: SERVICE FUNC: EsifSvcPrimitiveExec FILE: esif_uf_service.c LINE: 171 TIME: 13837 ms

The app was not found from handle",general,https://www.bing.com/search?q=Windows%20Event%20ID%2017%20DPTF
Application,2026-08-05T16:56:41.9970533Z,2,Application Error,1000,Eventos de bloqueo de aplicacin,"Nombre de aplicacin con errores: AsusWiFiSmartConnect.exe, versin: 1.0.4.0, marca de tiempo: 0x68e5d716
Nombre del mdulo con errores: AsusWiFiSmartConnect.exe, versin: 1.0.4.0, marca de tiempo: 0x68e5d716
Cdigo de excepcin: 0xc0000005
Desplazamiento con errores: 0x00000000000069c9
Id. de proceso con errores: 0x14E8
Tiempo de inicio de aplicacin con errores: 0x1DD24F86D27D137
Ruta de aplicacin con errores: C:\WINDOWS\System32\DriverStore\FileRepository\asussci2.inf_amd64_3642f6b2eb6cd5d1\ASUSOptimization\AsusWiFiSmartConnect.exe
Ruta de mdulo con errores: C:\WINDOWS\System32\DriverStore\FileRepository\asussci2.inf_amd64_3642f6b2eb6cd5d1\ASUSOptimization\AsusWiFiSmartConnect.exe
Id. de informe: 474765a3-e7e2-4794-a833-6389fdbeb28e
Nombre completo del paquete con errores: 
Id. de aplicacin relacionado con el paquete con errores:",general,https://www.bing.com/search?q=Windows%20Event%20ID%201000%20Application%20Error
System,2026-08-05T16:56:37.5082495Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:36.0201632Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:35.9921613Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:35.9891625Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:35.9551622Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:35.8946202Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:35.8776209Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:35.6000114Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:35.0220375Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:34.9980350Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:34.6008255Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor B9ECED6F.ASUSPCAssistant_4.0.71.0_x64__qmba6cd70vzyy!App.AppX7kzebfqmdxej6ev77x78grbnx1efgwnw.mca no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:34.4552834Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor MicrosoftWindows.Client.OOBE_1000.26100.52.0_x64__cw5n1h2txyewy!WindowsOobeAppHost.AppXazz2fmsms55yr4xg02q6c98kcsd07tkt.mca no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:34.2572127Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:34.2326740Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:34.2006587Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:56:34.1566571Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:35:31.3244988Z,2,Service Control Manager,7000,,"El servicio AntiSuspensionService no pudo iniciarse debido al siguiente error: 
El servicio no respondi a tiempo a la solicitud de inicio o de control.",general,https://www.bing.com/search?q=Windows%20Event%20ID%207000%20Service%20Control%20Manager
System,2026-08-05T16:35:31.3244988Z,2,Service Control Manager,7009,,Se agot el tiempo de espera (45000 ms) para la conexin con el servicio AntiSuspensionService.,general,https://www.bing.com/search?q=Windows%20Event%20ID%207009%20Service%20Control%20Manager
System,2026-08-05T16:34:58.2056895Z,2,Service Control Manager,7000,,"El servicio AntiSuspensionService no pudo iniciarse debido al siguiente error: 
El servicio no respondi a tiempo a la solicitud de inicio o de control.",general,https://www.bing.com/search?q=Windows%20Event%20ID%207000%20Service%20Control%20Manager
System,2026-08-05T16:34:58.2056895Z,2,Service Control Manager,7009,,Se agot el tiempo de espera (45000 ms) para la conexin con el servicio AntiSuspensionService.,general,https://www.bing.com/search?q=Windows%20Event%20ID%207009%20Service%20Control%20Manager
Application,2026-08-05T16:34:28.8027718Z,2,Application Error,1000,Eventos de bloqueo de aplicacin,"Nombre de aplicacin con errores: AsusWiFiSmartConnect.exe, versin: 1.0.4.0, marca de tiempo: 0x68e5d716
Nombre del mdulo con errores: AsusWiFiSmartConnect.exe, versin: 1.0.4.0, marca de tiempo: 0x68e5d716
Cdigo de excepcin: 0xc0000005
Desplazamiento con errores: 0x00000000000069c9
Id. de proceso con errores: 0x15D4
Tiempo de inicio de aplicacin con errores: 0x1DD24F7F1C9625C
Ruta de aplicacin con errores: C:\WINDOWS\System32\DriverStore\FileRepository\asussci2.inf_amd64_3642f6b2eb6cd5d1\ASUSOptimization\AsusWiFiSmartConnect.exe
Ruta de mdulo con errores: C:\WINDOWS\System32\DriverStore\FileRepository\asussci2.inf_amd64_3642f6b2eb6cd5d1\ASUSOptimization\AsusWiFiSmartConnect.exe
Id. de informe: f05210c9-ce4e-4877-a3dd-a2f8fe2300a3
Nombre completo del paquete con errores: 
Id. de aplicacin relacionado con el paquete con errores:",general,https://www.bing.com/search?q=Windows%20Event%20ID%201000%20Application%20Error
System,2026-08-05T16:34:11.0586602Z,2,Service Control Manager,7023,,"El servicio Servicio orquestador de actualizaciones se cerr con el siguiente error: 
%%2149884192",general,https://www.bing.com/search?q=Windows%20Event%20ID%207023%20Service%20Control%20Manager
System,2026-08-05T16:32:04.0176573Z,2,Service Control Manager,7000,,"El servicio AntiSuspensionService no pudo iniciarse debido al siguiente error: 
El servicio no respondi a tiempo a la solicitud de inicio o de control.",general,https://www.bing.com/search?q=Windows%20Event%20ID%207000%20Service%20Control%20Manager
System,2026-08-05T16:32:04.0176573Z,2,Service Control Manager,7009,,Se agot el tiempo de espera (45000 ms) para la conexin con el servicio AntiSuspensionService.,general,https://www.bing.com/search?q=Windows%20Event%20ID%207009%20Service%20Control%20Manager
System,2026-08-05T16:29:25.2380633Z,2,Microsoft-Windows-DistributedCOM,10005,,"Error de DCOM ""1115"" al intentar iniciar el servicio wuauserv con argumentos ""No disponible"" para ejecutar el servidor:
{E60687F7-01A1-40AA-86AC-DB1CBF673334}",general,https://www.bing.com/search?q=Windows%20Event%20ID%2010005%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:29:25.2270710Z,2,Microsoft-Windows-DistributedCOM,10005,,"Error de DCOM ""1115"" al intentar iniciar el servicio wuauserv con argumentos ""No disponible"" para ejecutar el servidor:
{E60687F7-01A1-40AA-86AC-DB1CBF673334}",general,https://www.bing.com/search?q=Windows%20Event%20ID%2010005%20Microsoft-Windows-DistributedCOM
System,2026-08-05T16:27:55.8669906Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor B9ECED6F.ASUSPCAssistant_4.0.71.0_x64__qmba6cd70vzyy!App.AppX7kzebfqmdxej6ev77x78grbnx1efgwnw.mca no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
Application,2026-08-05T15:51:47.8633885Z,2,Microsoft-Windows-CertificateServicesClient-CertEnroll,87,,"Error en la inscripcin de certificados de SCEP para Sistema local a travs de https://INTC-KeyId-e7083f22152a7492ec59b0c4243437648b15dbb7.microsoftaik.azure.net/templates/Aik/scep:

PkiStatus(11): SCEPDispositionPendingChallenge
EnrollStatus(32): EnrollUnknown
La operacin se complet correctamente. 0x0 (WIN32: 0)
SubmitDone
SubmitV2Attestation: Bad Request
{""Message"":""V2 Protocol AIK certificate requests with P-256 ECC public keys are not supported. Public key algorithm: 1.2.840.10045.2.1, Key length: 256.""}
HTTP/1.1 400 Bad Request
Date: Wed, 05 Aug 2026 15:51:46 GMT
Content-Length: 154
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: 003aa5a0-75a1-4f73-a239-130f7894f9f4

Mtodo: POST(2469ms)
Fase: SubmitDone
Solicitud incorrecta (400). 0x80190190 (-2145844848 HTTP_E_STATUS_BAD_REQUEST)",general,https://www.bing.com/search?q=Windows%20Event%20ID%2087%20Microsoft-Windows-CertificateServicesClient-CertEnroll
System,2026-08-05T15:50:55.2313230Z,2,Service Control Manager,7000,,"El servicio AntiSuspensionService no pudo iniciarse debido al siguiente error: 
El servicio no respondi a tiempo a la solicitud de inicio o de control.",general,https://www.bing.com/search?q=Windows%20Event%20ID%207000%20Service%20Control%20Manager
System,2026-08-05T15:50:55.2313230Z,2,Service Control Manager,7009,,Se agot el tiempo de espera (45000 ms) para la conexin con el servicio AntiSuspensionService.,general,https://www.bing.com/search?q=Windows%20Event%20ID%207009%20Service%20Control%20Manager
Application,2026-08-02T07:58:40.3357446Z,2,Microsoft-Windows-CertificateServicesClient-CertEnroll,87,,"Error en la inscripcin de certificados de SCEP para Sistema local a travs de https://INTC-KeyId-e7083f22152a7492ec59b0c4243437648b15dbb7.microsoftaik.azure.net/templates/Aik/scep:

PkiStatus(11): SCEPDispositionPendingChallenge
EnrollStatus(32): EnrollUnknown
La operacin se complet correctamente. 0x0 (WIN32: 0)
SubmitDone
SubmitV2Attestation: Bad Request
{""Message"":""V2 Protocol AIK certificate requests with P-256 ECC public keys are not supported. Public key algorithm: 1.2.840.10045.2.1, Key length: 256.""}
HTTP/1.1 400 Bad Request
Date: Sun, 02 Aug 2026 07:58:39 GMT
Content-Length: 154
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: 657877ce-d00e-4d14-9fe2-fff89e9691b6

Mtodo: POST(1734ms)
Fase: SubmitDone
Solicitud incorrecta (400). 0x80190190 (-2145844848 HTTP_E_STATUS_BAD_REQUEST)",general,https://www.bing.com/search?q=Windows%20Event%20ID%2087%20Microsoft-Windows-CertificateServicesClient-CertEnroll
System,2026-08-02T07:57:49.4535142Z,2,Service Control Manager,7000,,"El servicio AntiSuspensionService no pudo iniciarse debido al siguiente error: 
El servicio no respondi a tiempo a la solicitud de inicio o de control.",general,https://www.bing.com/search?q=Windows%20Event%20ID%207000%20Service%20Control%20Manager
System,2026-08-02T07:57:49.4515022Z,2,Service Control Manager,7009,,Se agot el tiempo de espera (45000 ms) para la conexin con el servicio AntiSuspensionService.,general,https://www.bing.com/search?q=Windows%20Event%20ID%207009%20Service%20Control%20Manager
System,2026-08-01T12:30:46.0987384Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
System,2026-08-01T12:30:44.7781827Z,2,Microsoft-Windows-DistributedCOM,10010,,El servidor {00000000-0000-0000-0000-000000000000} no se registr con DCOM dentro del tiempo de espera requerido.,general,https://www.bing.com/search?q=Windows%20Event%20ID%2010010%20Microsoft-Windows-DistributedCOM
Application,2026-08-01T05:14:47.8785541Z,2,Microsoft-Windows-CertificateServicesClient-CertEnroll,87,,"Error en la inscripcin de certificados de SCEP para Sistema local a travs de https://INTC-KeyId-e7083f22152a7492ec59b0c4243437648b15dbb7.microsoftaik.azure.net/templates/Aik/scep:

PkiStatus(11): SCEPDispositionPendingChallenge
EnrollStatus(32): EnrollUnknown
La operacin se complet correctamente. 0x0 (WIN32: 0)
SubmitDone
SubmitV2Attestation: Bad Request
{""Message"":""V2 Protocol AIK certificate requests with P-256 ECC public keys are not supported. Public key algorithm: 1.2.840.10045.2.1, Key length: 256.""}
HTTP/1.1 400 Bad Request
Date: Sat, 01 Aug 2026 05:14:47 GMT
Content-Length: 154
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: e323fcae-23ce-433e-9609-4942ead11a3a

Mtodo: POST(2828ms)
Fase: SubmitDone
Solicitud incorrecta (400). 0x80190190 (-2145844848 HTTP_E_STATUS_BAD_REQUEST)",general,https://www.bing.com/search?q=Windows%20Event%20ID%2087%20Microsoft-Windows-CertificateServicesClient-CertEnroll
System,2026-08-01T05:13:39.5677047Z,2,Service Control Manager,7000,,"El servicio AntiSuspensionService no pudo iniciarse debido al siguiente error: 
El servicio no respondi a tiempo a la solicitud de inicio o de control.",general,https://www.bing.com/search?q=Windows%20Event%20ID%207000%20Service%20Control%20Manager
System,2026-08-01T05:13:39.5677047Z,2,Service Control Manager,7009,,Se agot el tiempo de espera (45000 ms) para la conexin con el servicio AntiSuspensionService.,general,https://www.bing.com/search?q=Windows%20Event%20ID%207009%20Service%20Control%20Manager
